Tamaño de la matriz,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
2000,100,0.592818,2.39027e-19,3.68483,357.699,3.58413,6.30044e-06,2.4955,357.699,2.52805,2.20992e-19
2000,100,0.477982,5.49037e-19,3.35948,223.562,3.17453,1.47247e-05,2.41466,223.562,2.55153,4.92522e-19
2000,100,0.476251,5.91974e-20,3.17177,4.48395e-05,3.21271,2.01018e-05,0.027946,4.48395e-05,2.5813,5.46025e-20
2000,100,0.44815,1.20403e-19,3.38954,178.849,3.31974,1.18802e-05,2.55023,178.849,2.5576,1.0792e-19
2000,100,0.516629,4.85863e-19,3.78954,178.849,3.5742,1.19528e-05,2.46537,178.849,2.36059,4.4001e-19
2000,100,0.446974,4.30098e-19,3.97992,268.274,3.25182,4.732e-06,2.69104,268.274,2.75872,3.91786e-19
2000,100,0.584237,3.79525e-19,3.95263,268.274,3.52718,4.81754e-06,2.42455,268.274,2.43015,3.40634e-19
2000,100,0.470382,5.6655e-19,3.50263,357.699,3.64431,6.3772e-06,2.41297,357.699,2.39528,4.90516e-19
2000,100,0.543097,3.13804e-19,3.61202,268.274,3.5676,4.73484e-06,2.56866,268.274,2.67735,2.78656e-19
2000,100,0.455555,0,3.14249,134.137,3.59691,9.07421e-06,2.56197,134.137,2.68255,5.92139e-65
2000,100,0.466483,5.99865e-20,3.39601,357.699,3.05385,6.32526e-06,2.3454,357.699,2.48696,5.64876e-20
2000,100,0.496991,1.24391e-19,3.26853,223.562,3.08928,1.47024e-05,2.37888,223.562,2.27493,1.10332e-19
2000,100,0.469746,3.14288e-19,3.06334,89.4246,2.96765,5.87781e-06,2.3822,89.4246,2.30944,2.80289e-19
2000,100,0.43265,3.82445e-19,3.20814,402.411,2.92294,7.11899e-06,2.27212,402.411,2.31839,3.38977e-19
2000,100,0.454571,0,3.2232,268.274,3.05136,4.73777e-06,2.35851,268.274,2.35286,1.06348e-64
2000,100,0.439259,4.81309e-19,3.15148,178.849,3.00528,1.17934e-05,2.34625,178.849,2.25248,4.32291e-19
2000,100,0.447403,1.23387e-19,3.28727,223.562,3.28503,1.47014e-05,2.40438,223.562,2.29125,1.11295e-19
2000,100,0.481091,3.79962e-19,3.3049,223.562,3.3181,1.49057e-05,2.3205,223.562,2.36662,3.33847e-19
2000,100,0.556335,4.31309e-19,3.34105,44.7121,3.21201,1.78913e-05,2.50585,44.7121,2.35594,3.99445e-19
2000,100,0.449147,1.22097e-19,3.30974,223.562,3.06286,1.49955e-05,2.39998,223.562,2.38628,1.11853e-19
2000,100,0.497638,1.89722e-19,3.41634,0.000134489,3.30381,1.14682e-05,2.40159,0.000134489,2.58183,1.66739e-19
2000,100,0.685816,1.94241e-19,3.61734,89.4246,3.65298,5.98712e-06,2.69395,89.4246,2.80019,1.7269e-19
2000,100,0.611372,4.92774e-19,4.08064,134.137,3.3772,8.95924e-06,2.48384,134.137,2.5425,4.4334e-19
2000,100,0.469903,3.24078e-19,3.57156,44.7122,3.43391,1.79357e-05,2.59327,44.7122,2.47798,2.77299e-19
2000,100,0.511274,1.22621e-19,3.28281,402.411,3.17136,7.16003e-06,2.51259,402.411,2.41329,1.14416e-19
2000,100,0.471792,1.22669e-19,3.24073,178.849,3.10924,1.18389e-05,2.50241,178.849,2.48691,1.12383e-19
2000,200,0.498832,1.88424e-19,3.66567,402.331,3.11348,7.12252e-06,4.7604,402.331,4.77374,1.67909e-19
2000,200,0.475625,0,3.50701,357.627,3.08676,6.324e-06,4.76037,357.627,4.81952,5.26933e-131
2000,200,0.480356,4.28103e-19,3.70476,268.22,3.0686,4.74947e-06,4.89846,268.22,4.79998,3.86654e-19
2000,200,0.561486,1.19851e-19,3.44917,89.4068,3.16505,5.96458e-06,5.19356,89.4068,5.32707,1.11711e-19
2000,200,0.581668,1.22059e-19,4.03813,223.517,3.63599,1.48852e-05,4.90912,223.517,4.79278,1.08663e-19
2000,200,0.477696,3.72311e-19,3.3939,89.4066,3.12786,5.92779e-06,4.78801,89.4066,4.65845,3.3734e-19
2000,200,0.49051,6.15237e-20,3.36393,89.4068,3.04385,5.95092e-06,4.62971,89.4068,4.86729,5.69327e-20
2000,200,0.480398,1.19681e-19,3.32963,178.814,2.9978,1.18545e-05,4.76487,178.814,4.58884,1.10031e-19
2000,200,0.521242,5.71317e-19,3.33452,268.22,3.12278,4.72136e-06,4.63396,268.22,4.90969,4.89116e-19
2000,200,0.43732,0,3.0053,0,3.04804,0,0.024698,0,4.76613,0
2000,200,0.469123,4.2715e-19,3.46077,134.11,3.03126,8.85159e-06,4.58967,134.11,4.55326,3.79151e-19
2000,200,0.460663,4.88609e-19,3.36918,268.22,3.08144,4.74108e-06,4.8149,268.22,4.80495,4.66701e-19
2000,200,0.490869,1.91243e-19,3.44764,134.11,3.28892,8.87799e-06,4.88191,134.11,4.70845,1.67547e-19
2000,200,0.457013,4.92543e-19,3.50496,312.924,3.20282,5.51824e-06,4.66366,312.924,4.71828,4.39806e-19
2000,200,0.44782,4.31621e-19,3.50854,402.33,3.15129,7.1196e-06,4.8595,402.33,4.7984,3.87515e-19
2000,200,0.523215,0,3.44837,223.517,3.10944,1.4965e-05,4.77407,223.517,4.91623,3.80641e-131
2000,200,0.470438,6.09191e-20,3.56919,223.517,3.25855,1.49153e-05,4.93748,223.517,4.86215,5.62747e-20
2000,200,0.497064,1.89809e-19,3.64715,134.11,3.1279,9.04116e-06,4.71738,134.11,4.68739,1.63566e-19
2000,200,0.454329,5.99262e-20,3.65616,268.221,3.10408,4.71777e-06,4.81871,268.221,5.10797,5.45221e-20
2000,200,0.45169,6.05384e-20,3.41334,402.331,3.51365,7.14711e-06,5.05113,402.331,4.94598,5.4633e-20
2000,200,0.450425,0,3.83439,402.331,4.80859,7.17347e-06,5.5349,402.331,5.14402,7.00901e-131
2000,200,0.485253,6.03028e-20,3.74691,178.814,3.32868,1.18681e-05,5.0095,178.814,5.23328,5.34622e-20
2000,200,0.518697,2.46166e-19,3.61998,357.627,3.37392,6.3984e-06,5.0399,357.627,5.01446,2.22821e-19
2000,200,0.447335,2.45713e-19,3.32886,402.331,3.00042,7.18139e-06,4.65611,402.331,4.6329,2.23688e-19
2000,200,0.47423,1.8811e-19,3.44587,0.000134447,2.91161,1.14674e-05,4.72901,0.000134447,4.66868,1.65969e-19
2000,200,0.474838,4.32588e-19,3.38216,312.924,3.04372,5.57358e-06,4.63759,312.924,4.74864,3.82753e-19
2000,200,0.463832,3.0907e-19,3.45798,223.517,3.429,1.47655e-05,5.27939,223.517,4.99723,2.83007e-19
2000,200,0.527027,1.91481e-19,4.07429,134.11,3.17533,8.81509e-06,5.1733,134.11,5.14269,1.68612e-19
2000,200,0.526629,2.48e-19,3.47166,223.517,3.01576,1.46818e-05,4.71346,223.517,5.07576,2.221e-19
2000,200,0.485674,4.86245e-19,3.85388,402.331,3.48482,7.11663e-06,5.30195,402.331,4.86525,4.30563e-19
2000,200,0.4482,0,3.42599,402.331,3.16927,7.17024e-06,4.78062,402.331,5.15708,6.85651e-131
2000,200,0.462004,3.84375e-19,3.73075,44.7032,3.70111,1.77556e-05,5.27538,44.7032,4.78592,3.43596e-19
2000,200,0.508071,4.29998e-19,3.55698,223.517,3.31015,1.49822e-05,4.97855,223.517,5.08736,3.86269e-19
2000,200,0.509932,3.87152e-19,3.74169,134.11,3.74169,8.9007e-06,5.40865,134.11,5.13016,3.41403e-19
2000,200,0.481993,5.97589e-20,3.88542,402.331,3.61727,7.13749e-06,4.94579,402.331,5.19881,5.362e-20
2000,200,0.442921,3.17714e-19,3.26557,312.924,3.00889,5.53427e-06,4.73224,312.924,4.65621,2.84025e-19
2000,200,0.461911,2.41044e-19,3.42687,223.517,3.27874,1.50136e-05,5.18941,223.517,5.76842,2.19321e-19
2000,200,0.484289,1.19701e-19,3.74926,223.517,3.33255,1.47763e-05,5.09599,223.517,5.09241,1.12417e-19
2000,200,0.529802,5.03852e-19,3.88609,223.517,3.13033,1.49376e-05,4.72089,223.517,4.665,4.4576e-19
2000,200,0.45085,5.46459e-19,3.2402,89.4065,2.91146,5.97981e-06,4.73678,89.4065,4.56924,4.92478e-19
2000,200,0.453593,0,3.52157,178.814,3.0781,1.18111e-05,4.56428,178.814,4.56344,2.45915e-131
2000,200,0.473475,4.41541e-19,3.23484,89.4065,2.91277,5.92316e-06,4.55792,89.4065,5.10949,3.88038e-19
2000,200,0.48197,5.68459e-19,3.63641,44.703,3.18069,1.78328e-05,5.15471,44.703,5.62385,4.99867e-19
2000,200,0.525935,3.67282e-19,3.99364,402.331,3.52275,7.18551e-06,5.02272,402.331,5.01153,3.37343e-19
2000,200,0.513078,2.39509e-19,3.92227,312.924,3.10032,5.57131e-06,4.7573,312.924,4.6769,2.20454e-19
2000,200,0.505617,6.13513e-20,3.71934,178.814,3.99457,1.19257e-05,5.62007,178.814,5.315,5.56478e-20
2000,200,0.477133,2.50612e-19,3.62225,312.924,3.39552,5.59204e-06,5.09294,312.924,4.93894,2.21302e-19
2000,200,0.508454,1.88712e-19,3.58795,178.814,3.05344,1.1846e-05,5.21553,178.814,5.12663,1.59269e-19
2000,200,0.65271,1.9294e-19,4.15109,44.7033,3.23889,1.7763e-05,4.80571,44.7033,4.71973,1.6632e-19
2000,200,0.46059,4.91729e-19,3.27791,312.924,3.13089,5.48209e-06,4.88645,312.924,4.91446,4.44775e-19
2000,200,0.46496,4.90046e-19,3.5633,178.813,3.14738,1.18472e-05,4.8063,178.813,4.78226,4.5774e-19
2000,200,0.518963,6.11183e-20,3.17734,4.4853e-05,3.18125,2.01188e-05,0.025007,4.4853e-05,4.80343,5.62038e-20
2000,200,0.520009,1.24815e-19,4.05333,178.814,3.37245,1.18414e-05,4.86236,178.814,5.07112,1.11605e-19
2000,200,0.496198,4.41779e-19,3.70833,89.4065,3.2263,5.95417e-06,5.06533,89.4065,5.17034,3.95537e-19
2000,200,0.453632,3.18872e-19,3.51388,357.627,3.10295,6.37425e-06,4.94728,357.627,5.13399,2.78051e-19
2000,200,0.49848,0,3.88722,89.4069,3.34755,5.91482e-06,5.04395,89.4069,5.17519,1.32305e-131
2000,200,0.567368,2.47547e-19,3.51873,0.000179219,3.04947,1.52445e-05,5.03125,0.000179219,4.92891,2.27366e-19
2000,200,0.463383,3.83748e-19,3.31604,89.4066,2.94922,6.00071e-06,4.56389,89.4066,4.54673,3.3037e-19
2000,200,0.448989,1.91406e-19,3.37566,178.814,3.21205,1.17732e-05,4.92501,178.814,5.10721,1.65505e-19
2000,200,0.51757,1.8803e-19,3.71837,0.000134438,3.35501,1.14286e-05,4.9796,0.000134438,5.24747,1.6862e-19
2000,200,0.510474,2.41255e-19,3.5315,89.4067,3.25869,5.99942e-06,5.09456,89.4067,4.7772,2.26207e-19
2000,200,0.489022,2.45998e-19,3.4683,44.7032,3.11556,1.77822e-05,4.70596,44.7032,4.84454,2.22849e-19
2000,200,0.46176,2.38499e-19,3.39235,134.11,3.15125,8.83292e-06,4.74766,134.11,4.7113,2.17014e-19
2000,200,0.485919,2.39053e-19,3.36844,134.11,3.08712,8.99052e-06,4.81756,134.11,5.25293,2.25624e-19
2000,200,0.520643,3.17947e-19,3.94166,357.627,3.29896,6.34353e-06,4.69526,357.627,5.12633,2.82525e-19
2000,200,0.468283,3.81915e-19,3.4334,268.22,3.1197,4.76097e-06,4.83173,268.22,4.83756,3.47148e-19
2000,200,0.471865,4.79536e-19,3.4705,312.924,3.18129,5.57917e-06,4.80512,312.924,4.82536,4.37906e-19
2000,200,0.500598,5.67166e-19,3.40478,178.813,3.26219,1.19165e-05,4.96899,178.813,5.22114,4.9402e-19
2000,200,0.484568,6.03348e-20,3.48163,89.4068,3.09485,5.93427e-06,4.77318,89.4068,4.89868,5.61409e-20
2000,200,0.520532,4.77378e-19,3.42417,89.4065,3.11421,5.94679e-06,4.76986,89.4065,4.76586,4.5533e-19
2000,200,0.461258,0,3.39372,44.7034,3.05245,1.78581e-05,4.8104,44.7034,4.951,7.84049e-132
2000,200,0.475843,3.68221e-19,3.5025,357.627,3.05318,6.31263e-06,4.74191,357.627,5.09429,3.38065e-19
2000,200,0.462643,4.31875e-19,3.75726,357.627,3.12489,6.43705e-06,4.75986,357.627,4.82494,3.83412e-19
2000,200,0.511368,2.40672e-19,3.40224,134.11,3.08691,9.00187e-06,4.74011,134.11,4.74555,2.21128e-19
2000,200,0.450256,0,3.53911,402.331,3.06053,7.22019e-06,4.74904,402.331,4.7706,7.97155e-131
2000,200,0.489996,5.63556e-19,3.40896,44.703,3.07125,1.76652e-05,4.96942,44.703,5.02895,4.93924e-19
2000,200,0.51856,0,3.54145,402.331,3.11479,7.13335e-06,4.82424,402.331,4.7693,6.2331e-131
2000,200,0.454494,3.15541e-19,3.63544,312.924,3.11651,5.52847e-06,4.75601,312.924,4.67978,2.83439e-19
2000,200,0.526646,1.21718e-19,3.49963,134.11,3.04005,8.97715e-06,4.71897,134.11,4.84608,1.10869e-19
2000,200,0.460135,1.924e-19,3.35432,134.11,3.01982,8.94484e-06,4.88691,134.11,4.81144,1.71343e-19
2000,200,0.48618,4.37099e-19,3.33504,44.7031,3.00944,1.76483e-05,4.85422,44.7031,4.74738,3.8711e-19
2000,200,0.448249,0,3.04001,0,3.07825,0,0.022842,0,4.82225,0
2000,200,0.508595,2.34375e-19,3.60017,402.331,3.73872,7.1537e-06,5.10105,402.331,4.9388,2.20304e-19
2000,200,0.467685,1.22297e-19,3.82004,357.627,3.30208,6.33316e-06,4.72301,357.627,4.5838,1.11139e-19
2000,200,0.474301,3.6726e-19,3.54821,223.517,3.23098,1.48068e-05,4.65886,223.517,4.74703,3.36576e-19
2000,200,0.450927,3.75882e-19,3.30777,268.22,3.13182,4.76189e-06,4.74445,268.22,4.75464,3.38602e-19
2000,200,0.472196,3.91948e-19,3.55261,268.22,3.08287,4.72566e-06,4.75748,268.22,4.58906,3.44943e-19
2000,200,0.450706,3.19307e-19,3.73687,134.11,3.0119,8.88489e-06,4.78054,134.11,4.98114,2.78727e-19
2000,200,0.446279,3.82912e-19,3.2745,134.11,2.99522,8.84784e-06,4.87902,134.11,4.69746,3.37391e-19
2000,200,0.443281,3.07848e-19,3.54031,178.813,3.15311,1.19698e-05,4.80665,178.813,4.79307,2.77187e-19
2000,200,0.452205,0,3.36537,312.924,2.98026,5.50163e-06,4.82366,312.924,4.89961,4.19528e-131
2000,200,0.470783,4.23103e-19,3.64867,402.331,3.34013,7.15603e-06,5.31287,402.331,5.39468,3.87954e-19
2000,200,0.55143,4.9442e-19,3.36399,89.4065,3.18623,5.95636e-06,5.12409,89.4065,4.93425,4.40837e-19
2000,200,0.506431,3.78447e-19,3.61626,223.517,3.45471,1.48173e-05,5.06603,223.517,5.03399,3.39944e-19
2000,200,0.529606,5.54037e-19,3.8403,0.000403449,3.5658,5.8749e-06,5.15994,0.000403449,5.03292,4.92807e-19
2000,200,0.487075,1.19736e-19,3.87046,223.517,3.48443,1.48587e-05,4.89684,223.517,4.69328,1.10946e-19
2000,200,0.502,4.31116e-19,3.60146,223.517,3.36181,1.46508e-05,4.98021,223.517,4.93678,3.86603e-19
2000,200,0.484254,2.42459e-19,3.82936,0.000179379,3.52928,1.52983e-05,5.00978,0.000179379,5.21977,2.24451e-19
2000,200,0.528319,1.21187e-19,3.88789,89.4068,3.3941,5.87235e-06,4.87113,89.4068,4.64693,1.12935e-19
2000,200,0.470806,4.32107e-19,3.92854,402.331,3.32629,7.12851e-06,4.99148,402.331,4.77747,4.06717e-19
2000,400,0.469693,2.40338e-19,4.01022,0.000179164,3.20451,1.52899e-05,9.80049,0.000179164,9.55009,2.26091e-19
2000,400,0.480228,4.91278e-19,3.57758,0.000358462,2.95024,5.23099e-06,9.41899,0.000358462,9.84244,4.41608e-19
2000,400,0.483383,1.88769e-19,3.83696,178.742,3.13485,1.18462e-05,10.0767,178.742,9.42525,1.69178e-19
2000,400,0.470035,5.69335e-19,3.778,44.6851,3.13926,1.76592e-05,9.86525,44.6851,9.94009,4.9354e-19
2000,400,0.489031,3.13853e-19,3.79657,0.000223978,3.31586,3.26932e-06,9.935,0.000223978,10.2814,2.77195e-19
2000,400,0.564459,4.25309e-19,4.81131,268.113,3.72819,4.77578e-06,10.3217,268.113,9.75672,3.86524e-19
2000,400,0.546355,0,3.85108,89.371,3.16688,5.89649e-06,9.85717,89.371,9.85001,0
2000,400,0.481158,1.93734e-19,3.91508,312.798,3.14678,5.54894e-06,9.73335,312.798,9.90654,1.68772e-19
2000,400,0.477689,4.91904e-19,3.82453,89.3706,3.36541,5.97154e-06,9.98039,89.3706,9.94602,4.55674e-19
2000,400,0.487664,1.89437e-19,3.9487,134.056,3.19436,8.90715e-06,9.78117,134.056,9.99135,1.67556e-19
2000,400,0.524186,0,3.81322,223.428,3.27527,1.46976e-05,9.85123,223.428,9.51195,0
2000,400,0.483994,4.28984e-19,3.82949,178.742,3.14686,1.19585e-05,9.74271,178.742,10.0412,3.8935e-19
2000,400,0.477307,1.19975e-19,3.82931,8.96045e-05,3.13222,7.63606e-06,9.78907,8.96045e-05,9.6034,1.10281e-19
2000,400,0.495742,2.53222e-19,3.82563,357.484,3.14162,6.37754e-06,9.55772,357.484,9.58199,2.27544e-19
2000,400,0.52625,1.91956e-19,3.68514,134.056,3.01726,9.00839e-06,9.89623,134.056,9.90651,1.67379e-19
2000,400,0.482795,5.60021e-19,3.92008,223.427,3.22077,1.47339e-05,9.79815,223.427,9.24041,4.97551e-19
2000,400,0.44503,3.17554e-19,3.51181,223.427,2.9358,1.48276e-05,9.14903,223.427,9.15655,2.83461e-19
2000,400,0.441405,0,3.50426,268.113,2.92131,4.75664e-06,9.20485,268.113,9.18595,0
2000,400,0.440267,0,3.50829,89.371,2.94141,5.94895e-06,9.13368,89.371,9.08909,0
2000,400,0.447331,6.03912e-20,3.51201,402.17,2.92018,7.1134e-06,9.12462,402.17,9.13959,5.57583e-20
2000,400,0.451025,3.07732e-19,3.51968,178.742,2.94845,1.19017e-05,9.13793,178.742,9.13093,2.75974e-19
2000,400,0.441952,3.73275e-19,3.51989,402.169,2.93531,7.13799e-06,9.6829,402.169,9.88586,3.28637e-19
2000,400,0.465523,5.69851e-19,3.78416,268.113,3.07444,4.81844e-06,9.65404,268.113,9.6565,5.08903e-19
2000,400,0.505493,3.83672e-19,3.88949,178.742,3.06958,1.17775e-05,9.79238,178.742,9.59203,3.37775e-19
2000,400,0.503566,3.85145e-19,3.87273,223.427,3.01914,1.48596e-05,9.65184,223.427,9.99701,3.30507e-19
2000,400,0.605012,4.45498e-19,4.15789,357.484,3.24236,6.28459e-06,9.93583,357.484,9.58199,3.94606e-19
2000,400,0.447723,4.95053e-19,3.8742,89.3707,3.59383,5.96283e-06,10.1129,89.3707,9.71406,4.48874e-19
2000,400,0.525335,4.28881e-19,4.00573,402.169,3.32428,7.1076e-06,10.1994,402.169,10.162,3.84029e-19
2000,400,0.479638,1.19418e-19,3.78355,402.169,3.15708,7.17277e-06,9.59856,402.169,9.94334,1.11999e-19
2000,400,0.448049,3.16582e-19,3.75152,223.427,3.14506,1.4732e-05,11.0541,223.427,10.5185,2.75913e-19
2000,400,0.480037,6.21736e-20,3.56862,312.799,3.09804,5.55906e-06,9.76157,312.799,9.54828,5.56888e-20
2000,400,0.510212,0,3.77124,178.742,3.05332,1.1846e-05,10.1452,178.742,9.4325,0
2000,400,0.461387,5.99944e-20,3.84238,178.742,3.11025,1.18857e-05,9.4672,178.742,9.75971,5.77836e-20
2000,400,0.506184,0,3.67187,357.484,3.07715,6.38363e-06,9.49514,357.484,9.47867,0
2000,400,0.517658,4.72012e-19,4.10371,178.742,3.11314,1.18837e-05,9.51222,178.742,9.52272,4.36686e-19
2000,400,0.474555,6.01923e-20,3.71052,312.798,3.09815,5.51749e-06,10.0138,312.798,9.6824,5.58734e-20
2000,400,0.524339,1.19903e-19,4.14059,178.742,3.3245,1.19707e-05,9.66298,178.742,9.58954,1.10168e-19
2000,400,0.511838,2.48284e-19,3.6577,268.113,2.98234,4.80563e-06,9.5309,268.113,9.4151,2.1588e-19
2000,400,0.468349,3.17414e-19,3.95202,134.056,3.33144,8.96295e-06,9.59949,134.056,9.57962,2.78763e-19
2000,400,0.434731,1.92758e-19,3.73931,312.798,2.96373,5.52788e-06,9.60189,312.798,9.20169,1.71246e-19
2000,400,0.545001,3.14275e-19,3.8427,0.000223974,3.07122,3.26531e-06,9.52414,0.000223974,9.28076,2.75399e-19
2000,400,0.488723,4.40876e-19,3.74677,178.742,2.93253,1.19061e-05,9.40179,178.742,9.42012,3.77011e-19
2000,400,0.46611,1.89632e-19,3.54222,268.113,2.95706,4.77404e-06,9.43796,268.113,9.49402,1.69742e-19
2000,400,0.447277,1.17809e-19,3.52897,357.484,3.04352,6.31627e-06,9.54152,357.484,9.57517,1.10609e-19
2000,400,0.44973,2.48081e-19,3.88445,178.742,3.07136,1.19413e-05,9.22892,178.742,9.22076,2.22284e-19
2000,400,0.442865,3.73589e-19,3.59908,223.427,2.91932,1.46395e-05,9.24308,223.427,9.78902,3.40377e-19
2000,400,0.465892,1.21768e-19,3.87148,223.427,3.13838,1.49394e-05,9.83663,223.427,9.56933,1.11063e-19
2000,400,0.512152,4.87475e-19,3.74394,357.484,3.31347,6.32175e-06,9.93876,357.484,9.74754,4.43112e-19
2000,400,0.542991,3.18841e-19,3.91164,402.169,3.10232,7.10609e-06,9.87213,402.169,9.77729,2.80214e-19
2000,400,0.508675,2.48349e-19,3.99825,357.484,3.29847,6.38068e-06,9.75571,357.484,9.38162,2.28819e-19
2000,400,0.461639,4.76335e-19,3.60921,178.742,3.0056,1.18652e-05,9.64392,178.742,9.63753,4.44637e-19
2000,400,0.482237,1.91467e-19,3.72184,223.427,3.10426,1.49935e-05,9.76553,223.427,9.13966,1.73429e-19
2000,400,0.445489,4.63673e-19,3.65801,44.6852,2.95281,1.7872e-05,9.34369,44.6852,9.43209,4.39185e-19
2000,400,0.479166,5.60085e-19,3.80609,44.6851,3.00028,1.7729e-05,9.38536,44.6851,9.3749,4.85538e-19
2000,400,0.458634,3.17923e-19,3.69947,312.798,3.10129,5.59939e-06,9.39447,312.798,9.22944,2.80878e-19
2000,400,0.466341,5.59609e-19,3.57386,0.000403288,3.03725,5.90488e-06,9.23744,0.000403288,9.39998,4.98867e-19
2000,400,0.472123,0,3.60728,89.371,2.97707,5.92126e-06,9.33688,89.371,9.49493,0
2000,400,0.506106,2.43035e-19,3.69968,312.798,3.02472,5.60577e-06,9.5367,312.798,9.85387,2.17901e-19
2000,400,0.685931,6.03496e-20,4.10831,178.742,3.13761,1.18204e-05,9.53031,178.742,9.203,5.46435e-20
2000,400,0.442513,5.50342e-19,3.54704,402.169,2.95035,7.15723e-06,9.23859,402.169,9.3237,4.87953e-19
2000,400,0.448242,1.90567e-19,3.53806,89.3708,3.00174,5.93227e-06,9.46002,89.3708,9.44756,1.70343e-19
2000,400,0.44808,0,3.5451,268.113,3.01338,4.73822e-06,9.1784,268.113,9.19796,0
2000,400,0.445258,4.76412e-19,3.71078,223.427,2.93823,1.49032e-05,9.30955,223.427,9.34779,4.30425e-19
2000,400,0.472013,2.47773e-19,3.69069,402.169,3.10054,7.14811e-06,9.49614,402.169,9.29051,2.18699e-19
2000,400,0.454813,2.43221e-19,3.79601,0.000179252,3.12965,1.52799e-05,9.53663,0.000179252,9.50592,2.21921e-19
2000,400,0.476698,5.62958e-19,3.94552,268.113,3.45767,4.75097e-06,9.47016,268.113,9.59098,4.84055e-19
2000,400,0.462926,3.80807e-19,3.67244,89.3707,3.01467,5.9351e-06,9.64121,89.3707,9.73205,3.3511e-19
2000,400,0.462687,0,3.6188,178.742,2.99384,1.18092e-05,9.50137,178.742,9.35188,0
2000,400,0.480283,0,3.66012,268.113,2.99717,4.7588e-06,9.18858,268.113,9.56071,0
2000,400,0.455604,1.23315e-19,3.7891,8.95997e-05,2.95974,7.65169e-06,9.62443,8.95997e-05,9.35332,1.11495e-19
2000,400,0.440088,0,2.96443,0,2.97313,0,0.02583,0,9.65631,0
2000,400,0.482178,0,3.63731,89.371,3.0197,5.9538e-06,9.12564,89.371,9.20879,0
2000,400,0.478169,4.83424e-19,3.79456,402.169,3.0756,7.16668e-06,9.66867,402.169,9.25408,4.36434e-19
2000,400,0.449233,2.46833e-19,3.53739,268.113,2.96343,4.7463e-06,9.32805,268.113,11.2321,2.18554e-19
2000,400,0.451952,1.25009e-19,3.60026,312.798,2.9678,5.53257e-06,9.4428,312.798,9.45171,1.09746e-19
2000,400,0.477876,3.83273e-19,3.8121,268.113,3.0658,4.73587e-06,9.45809,268.113,9.21188,3.32255e-19
2000,400,0.450192,3.19035e-19,3.52859,89.3708,3.03301,6.01518e-06,9.30222,89.3708,9.83342,2.84047e-19
2000,400,0.530164,3.13053e-19,3.61981,134.056,3.09643,9.08631e-06,9.39864,134.056,9.25425,2.88052e-19
2000,400,0.438139,0,3.4938,178.742,2.92852,1.18184e-05,9.23161,178.742,9.42027,0
2000,400,0.447635,1.91196e-19,3.69924,0.00013437,3.07395,1.1464e-05,9.54146,0.00013437,9.49505,1.66521e-19
2000,400,0.507417,3.14971e-19,3.87667,178.742,3.44033,1.18922e-05,10.0584,178.742,9.98987,2.76661e-19
2000,400,0.447482,1.21891e-19,3.54563,44.6854,3.16395,1.78025e-05,9.83666,44.6854,9.70727,1.09256e-19
2000,400,0.511729,5.51053e-19,3.7353,178.742,2.98288,1.1975e-05,9.74667,178.742,9.5597,5.0639e-19
2000,400,0.484957,3.15265e-19,3.64077,89.3708,2.96462,5.92795e-06,9.71687,89.3708,9.63155,2.80145e-19
2000,400,0.44654,1.20892e-19,3.77104,312.798,3.01229,5.55645e-06,9.41049,312.798,9.93572,1.09698e-19
2000,400,0.489904,3.13459e-19,3.9472,223.427,3.18266,1.4944e-05,9.47735,223.427,9.71183,2.71836e-19
2000,400,0.453382,2.45627e-19,3.75501,223.427,3.02487,1.48029e-05,9.55095,223.427,9.77361,2.26894e-19
2000,400,0.504397,0,3.29187,0,3.03486,0,0.022647,0,9.22519,0
2000,400,0.49651,4.33291e-19,3.90314,268.113,3.28601,4.79109e-06,9.90917,268.113,9.3237,3.84618e-19
2000,400,0.466824,1.92394e-19,3.82737,134.056,3.06422,8.93118e-06,9.65362,134.056,9.17829,1.69318e-19
2000,400,0.441454,1.25069e-19,3.58077,223.427,2.9754,1.48819e-05,9.21397,223.427,9.56151,1.12905e-19
2000,400,0.502137,3.16018e-19,3.92173,134.056,3.31519,8.94506e-06,9.64533,134.056,10.0248,2.79595e-19
2000,400,0.46919,0,3.85862,44.6855,3.29009,1.79331e-05,9.92698,44.6855,9.94423,0
2000,400,0.500586,6.07622e-20,3.88527,402.17,3.08834,7.13723e-06,9.53998,402.17,9.48546,5.60349e-20
2000,400,0.460025,1.89593e-19,3.86952,134.056,3.18525,8.96921e-06,9.47909,134.056,9.65998,1.67088e-19
2000,400,0.447812,0,2.95872,0,2.97035,0,0.02276,0,9.49196,0
2000,400,0.502843,4.3724e-19,3.79622,223.427,3.06165,1.47773e-05,9.35339,223.427,9.37427,3.9512e-19
2000,400,0.49742,1.21906e-19,3.55383,357.484,3.06472,6.2925e-06,9.34535,357.484,9.44959,1.13574e-19
2000,400,0.516348,1.2234e-19,3.76511,268.113,2.98284,4.73204e-06,9.34621,268.113,9.60965,1.12733e-19
2000,400,0.466449,6.07754e-20,3.8024,44.6854,3.12888,1.77682e-05,9.55838,44.6854,9.53971,5.56643e-20
2000,500,0.457765,3.12725e-19,3.67861,89.3528,2.94437,5.89698e-06,12.1347,89.3528,12.554,2.74165e-19
