Tamaño de la matriz,Número de Condición,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
16,190.578,25,4e-06,9.55647e-15,1.6e-05,1.00243e+35,1.2e-05,1.60672e+125,1.8e-05,1.00243e+35,5e-06,1.60672e+125
16,194.329,25,4e-06,7.49429e-14,1.6e-05,3.32076e+24,1.2e-05,5.67969e+91,5e-06,3.32076e+24,5e-06,5.67969e+91
16,130.391,25,4e-06,0,1.5e-05,6.04823e+25,1.2e-05,4.83255e+83,5e-06,6.04823e+25,5e-06,4.83255e+83
16,113.098,25,4e-06,1.41094e-14,3.1e-05,6.90073e+27,1.3e-05,3.41203e+92,2e-05,6.90073e+27,5e-06,3.41203e+92
16,52.0861,25,4e-06,1.96158e-14,1.6e-05,8.94824e+36,1.2e-05,3.38325e+125,5e-06,8.94824e+36,5e-06,3.38325e+125
16,76.6591,25,4e-06,1.4075e-14,1.6e-05,1.6843e+19,1.3e-05,1.2261e+62,5e-06,1.6843e+19,5e-06,1.2261e+62
16,100.03,25,4e-06,1.57777e-14,1.5e-05,8.89917e+31,1.2e-05,2.8353e+141,5e-06,8.89917e+31,4e-06,2.8353e+141
16,97.6183,25,4e-06,8.87762e-15,1.5e-05,8.32762e+38,1.2e-05,inf,5e-06,8.32762e+38,4e-06,inf
16,55.4859,25,4e-06,7.95671e-15,1.5e-05,2.90864e+22,2.9e-05,4.60954e+68,2.2e-05,2.90864e+22,7e-06,4.60954e+68
16,134.184,25,5e-06,0,4.2e-05,7.15848e+18,3.7e-05,2.26235e+72,8e-06,7.15848e+18,8e-06,2.26235e+72
16,1995.41,25,9e-06,1.07194e-13,3.6e-05,2.56192e+34,1.9e-05,8.68881e+153,9e-06,2.56192e+34,9e-06,8.68881e+153
16,410.343,25,4e-06,4.60502e-14,1.5e-05,4.07895e+25,1.2e-05,4.75625e+88,5e-06,4.07895e+25,5e-06,4.75625e+88
16,102.449,25,5e-06,3.54605e-14,1.6e-05,4.50555e+27,1.3e-05,7.34622e+94,5e-06,4.50555e+27,5e-06,7.34622e+94
16,220.343,25,4e-06,0,1.2e-05,0,9e-06,0,0,0,5e-06,0
16,65.1983,25,5e-06,2.00099e-14,2.9e-05,1.21212e+34,1.3e-05,3.30995e+146,5e-06,1.21212e+34,5e-06,3.30995e+146
16,67.0703,25,4e-06,4.12915e-15,1.6e-05,2.98386e+38,1.3e-05,2.97485e+106,5e-06,2.98386e+38,5e-06,2.97485e+106
16,55.4195,25,4e-06,2.28073e-15,1.6e-05,1.83173e+19,1.3e-05,1.08899e+58,5e-06,1.83173e+19,5e-06,1.08899e+58
16,187.5,25,4e-06,0,1.6e-05,1.40398e+29,1.2e-05,9.19908e+92,5e-06,1.40398e+29,5e-06,9.19908e+92
16,36.6048,25,4e-06,8.11342e-15,4.3e-05,2.32344e+28,2.7e-05,2.74718e+130,1.9e-05,2.32344e+28,5e-06,2.74718e+130
16,1834.61,25,5e-06,2.0946e-13,1.7e-05,2.70946e+29,1.3e-05,3.78876e+113,6e-06,2.70946e+29,5e-06,3.78876e+113
16,98.8989,25,4e-06,3.05043e-14,1.5e-05,1.99086e+39,1.3e-05,inf,5e-06,1.99086e+39,5e-06,inf
16,87.8883,25,5e-06,1.75336e-14,1.9e-05,6.50268e+24,3.5e-05,3.00669e+87,1.1e-05,6.50268e+24,1.2e-05,3.00669e+87
16,84.6821,25,4e-06,1.98155e-14,1.6e-05,9.96158e+33,1.3e-05,inf,5e-06,9.96158e+33,5e-06,inf
16,64.9599,25,4e-06,3.4192e-14,1.6e-05,6.93504e+20,1.2e-05,8.42464e+58,5e-06,6.93504e+20,5e-06,8.42464e+58
16,233.701,25,5e-06,7.82606e-14,2.9e-05,1.55308e+26,2.7e-05,1.55058e+63,5e-06,1.55308e+26,1.9e-05,1.55058e+63
16,124.069,25,4e-06,4.18399e-14,1.6e-05,4.26374e+19,1.3e-05,7.17168e+61,5e-06,4.26374e+19,5e-06,7.17168e+61
16,1653.68,25,5e-06,0,1.7e-05,2.38578e+41,1.3e-05,8.61381e+149,5e-06,2.38578e+41,5e-06,8.61381e+149
16,345.501,25,4e-06,0,1.6e-05,1.73395e+24,1.2e-05,2.68959e+72,5e-06,1.73395e+24,5e-06,2.68959e+72
16,470.149,25,6e-06,8.7065e-14,3.1e-05,1.60337e+21,1.3e-05,2.74728e+68,5e-06,1.60337e+21,5e-06,2.74728e+68
16,53.2705,25,7e-06,8.2428e-15,6.3e-05,5.32251e+29,1.4e-05,6.04095e+114,5e-06,5.32251e+29,5e-06,6.04095e+114
16,1092.76,25,4e-06,1.58021e-13,1.6e-05,2.79644e+30,1.3e-05,3.61125e+116,2e-05,2.79644e+30,5e-06,3.61125e+116
16,239.47,25,4e-06,3.85543e-14,1.5e-05,2.51873e+28,1.2e-05,3.03842e+125,5e-06,2.51873e+28,5e-06,3.03842e+125
16,372.624,25,4e-06,0,1.6e-05,1.21289e+25,2.5e-05,5.84712e+83,5e-06,1.21289e+25,5e-06,5.84712e+83
16,44.645,25,4e-06,1.1037e-14,1.6e-05,1.54304e+31,1.3e-05,1.34961e+95,5e-06,1.54304e+31,5e-06,1.34961e+95
16,75.7909,25,4e-06,1.52061e-14,1.6e-05,1.28432e+27,1.2e-05,7.4742e+132,8e-06,1.28432e+27,8e-06,7.4742e+132
16,117.065,25,4e-06,3.69579e-14,1.6e-05,9.17134e+31,1.3e-05,8.18966e+152,5e-06,9.17134e+31,5e-06,8.18966e+152
16,409.193,25,4e-06,1.87743e-13,1.6e-05,8.63817e+20,1.2e-05,3.16382e+51,5e-06,8.63817e+20,5e-06,3.16382e+51
16,87.5576,25,2.2e-05,1.25549e-14,2.7e-05,4.8134e+30,2e-05,2.40208e+110,8e-06,4.8134e+30,9e-06,2.40208e+110
16,249.948,25,4e-06,1.14452e-14,1.6e-05,7.28134e+37,1.2e-05,2.19209e+102,5e-06,7.28134e+37,5e-06,2.19209e+102
16,70.2964,25,5e-06,1.72103e-14,3.3e-05,6.59686e+26,2.7e-05,2.03105e+148,5e-06,6.59686e+26,5e-06,2.03105e+148
16,50.9985,25,4e-06,4.3897e-15,1.6e-05,2.30737e+30,6.4e-05,2.88179e+71,2.1e-05,2.30737e+30,5e-06,2.88179e+71
16,157.421,25,4e-06,9.25753e-14,1.5e-05,1.17796e+39,1.3e-05,1.06931e+154,5e-06,1.17796e+39,5e-06,1.06931e+154
16,54.0874,25,5e-06,2.52507e-14,1.6e-05,2.38892e+35,1.3e-05,4.52712e+139,5e-06,2.38892e+35,5e-06,4.52712e+139
16,64.9123,25,4e-06,0,1.6e-05,3.35053e+42,1.3e-05,6.16427e+114,5e-06,3.35053e+42,5e-06,6.16427e+114
16,400.955,25,4e-06,2.58905e-13,1.6e-05,3.00509e+30,2.8e-05,1.72619e+136,5e-06,3.00509e+30,8e-06,1.72619e+136
16,194.697,25,4e-06,0,1.6e-05,1.7522e+25,1.2e-05,3.12661e+98,5e-06,1.7522e+25,5e-06,3.12661e+98
16,236.942,25,5e-06,5.60086e-14,1.6e-05,4.04745e+18,1.2e-05,5.48501e+55,5e-06,4.04745e+18,5e-06,5.48501e+55
16,84.4932,25,1.9e-05,3.18072e-14,3e-05,3.76422e+27,2.9e-05,6.97922e+102,1.4e-05,3.76422e+27,1.3e-05,6.97922e+102
16,36.9727,25,4e-06,1.27833e-14,1.5e-05,1.40708e+35,1.2e-05,inf,5e-06,1.40708e+35,4e-06,inf
16,61.2812,25,6e-06,1.59815e-14,2.3e-05,4.65777e+26,1.8e-05,3.60773e+86,9e-06,4.65777e+26,9e-06,3.60773e+86
16,60.8494,25,4e-06,2.78356e-14,2.9e-05,1.25065e+15,1.3e-05,4.75532e+60,5e-06,1.25065e+15,5e-06,4.75532e+60
16,438.242,25,5e-06,9.55917e-14,1.6e-05,1.10355e+37,1.3e-05,9.05953e+134,5e-06,1.10355e+37,5e-06,9.05953e+134
16,123.691,25,4e-06,7.22979e-14,1.5e-05,2.09898e+53,1.2e-05,inf,1.7e-05,2.09898e+53,5e-06,inf
16,74.5402,25,5e-06,3.31915e-15,3.2e-05,1.10863e+23,2.9e-05,5.88223e+115,1.8e-05,1.10863e+23,5e-06,5.88223e+115
16,142.88,25,4e-06,3.07754e-15,1.6e-05,5.97486e+26,1.2e-05,1.3061e+77,5e-06,5.97486e+26,5e-06,1.3061e+77
16,78.8039,25,4e-06,6.15849e-15,1.6e-05,2.59862e+30,1.3e-05,8.57542e+141,5e-06,2.59862e+30,6e-06,8.57542e+141
16,540.216,25,6e-06,0,2.6e-05,5.00564e+23,5.8e-05,1.38866e+88,9e-06,5.00564e+23,2.3e-05,1.38866e+88
16,1112.98,25,4e-06,2.65678e-14,1.5e-05,2.59372e+36,1.2e-05,3.93918e+120,5e-06,2.59372e+36,5e-06,3.93918e+120
16,877.96,25,4e-06,4.98701e-13,1.6e-05,3.57949e+28,1.3e-05,6.87248e+74,5e-06,3.57949e+28,5e-06,6.87248e+74
16,192.453,25,4e-06,7.0256e-14,4.6e-05,1.23611e+28,1.3e-05,4.93238e+89,5e-06,1.23611e+28,5e-06,4.93238e+89
16,66.2815,25,8e-06,0,4.1e-05,5.08807e+22,2.1e-05,3.53735e+85,9e-06,5.08807e+22,8e-06,3.53735e+85
16,298.182,25,5e-06,8.87348e-14,1.7e-05,3.35281e+36,1.3e-05,inf,5e-06,3.35281e+36,5e-06,inf
16,542.366,25,4e-06,1.52436e-13,1.6e-05,9.63607e+25,1.3e-05,1.63808e+79,5e-06,9.63607e+25,5e-06,1.63808e+79
16,68.3481,25,5e-06,1.23618e-14,2.6e-05,7.23314e+31,1.6e-05,6.95981e+112,5e-06,7.23314e+31,4e-06,6.95981e+112
16,344.952,25,4e-06,0,1.3e-05,0,1e-05,0,0,0,5e-06,0
16,94.2496,25,4e-06,4.88173e-14,1.5e-05,3.83693e+34,2.7e-05,8.93531e+127,1.8e-05,3.83693e+34,4e-06,8.93531e+127
16,368.307,25,5e-06,8.32143e-14,1.6e-05,1.27789e+44,1.3e-05,inf,5e-06,1.27789e+44,6e-06,inf
16,86.4139,25,4e-06,4.04804e-14,1.6e-05,1.24197e+33,1.2e-05,1.57376e+94,5e-06,1.24197e+33,5e-06,1.57376e+94
16,49.7802,25,4e-06,0,1.3e-05,0,9e-06,0,0,0,5e-06,0
16,326.572,25,5e-06,1.05286e-14,1.6e-05,9.40082e+28,1.3e-05,7.40346e+123,5e-06,9.40082e+28,5e-06,7.40346e+123
16,51.8785,25,5e-06,2.76586e-15,1.6e-05,5.18588e+30,1.2e-05,9.36868e+137,5e-06,5.18588e+30,5e-06,9.36868e+137
16,89.4557,25,5e-06,2.82374e-14,3.2e-05,5.60034e+29,1.4e-05,1.02569e+141,5e-06,5.60034e+29,2e-05,1.02569e+141
16,37.3167,25,5e-06,1.2329e-14,2.2e-05,1.43178e+30,2e-05,1.69068e+138,6e-06,1.43178e+30,5e-06,1.69068e+138
16,33.829,25,5e-06,3.93709e-15,1.7e-05,7.91107e+35,1.3e-05,3.42962e+121,5e-06,7.91107e+35,5e-06,3.42962e+121
16,139.057,25,7e-06,1.19317e-14,3.8e-05,2.76223e+32,2.1e-05,inf,9e-06,2.76223e+32,9e-06,inf
16,180.187,25,5e-06,0,3.5e-05,6.04377e+42,1.8e-05,4.16473e+144,8e-06,6.04377e+42,8e-06,4.16473e+144
16,332.414,25,8e-06,0,1.8e-05,6.14092e+19,2.7e-05,3.70067e+56,5e-06,6.14092e+19,5e-06,3.70067e+56
16,137.468,25,7e-06,1.16856e-13,2.6e-05,3.53738e+36,2.2e-05,2.51421e+148,2.2e-05,3.53738e+36,8e-06,2.51421e+148
16,78.1024,25,4e-06,2.93939e-14,1.6e-05,8.35409e+39,1.3e-05,2.99603e+150,5e-06,8.35409e+39,1.7e-05,2.99603e+150
16,53.6043,25,5e-06,3.29495e-14,1.6e-05,1.09804e+25,2.7e-05,8.9913e+87,5e-06,1.09804e+25,5e-06,8.9913e+87
16,277.946,25,4e-06,3.70359e-14,1.5e-05,7.07552e+33,4.6e-05,9.66821e+87,1.3e-05,7.07552e+33,2e-05,9.66821e+87
16,73.5955,25,4e-06,0,1.6e-05,3.57852e+26,1.2e-05,5.29444e+126,5e-06,3.57852e+26,5e-06,5.29444e+126
16,151.306,25,4e-06,2.8791e-14,1.6e-05,6.91768e+37,1.2e-05,2.92608e+135,5e-06,6.91768e+37,5e-06,2.92608e+135
16,85.0818,25,4e-06,3.69853e-15,1.5e-05,7.67639e+28,1.2e-05,3.19389e+117,5e-06,7.67639e+28,5e-06,3.19389e+117
16,188.147,25,4e-06,0,1.6e-05,1.464e+19,1.2e-05,5.98026e+64,5e-06,1.464e+19,5e-06,5.98026e+64
16,856.502,25,4e-06,0,1.6e-05,6.49798e+34,1.2e-05,3.35799e+97,5e-06,6.49798e+34,5e-06,3.35799e+97
16,227.04,25,4e-06,4.62386e-14,1.5e-05,8.1586e+33,1.2e-05,1.29055e+122,5e-06,8.1586e+33,5e-06,1.29055e+122
16,54.8613,25,5e-06,1.13309e-14,1.7e-05,9.61866e+35,2.6e-05,6.16395e+114,5e-06,9.61866e+35,5e-06,6.16395e+114
16,60.3126,25,4e-06,4.37243e-14,1.6e-05,1.0535e+45,1.2e-05,inf,5e-06,1.0535e+45,5e-06,inf
16,633.224,25,4e-06,3.89152e-13,3e-05,4.39298e+17,1.3e-05,1.93302e+66,5e-06,4.39298e+17,6e-06,1.93302e+66
16,179.654,25,4e-06,6.95287e-15,1.6e-05,1.06088e+30,1.3e-05,9.56851e+111,5e-06,1.06088e+30,5e-06,9.56851e+111
16,93.6165,25,4e-06,1.19782e-14,1.5e-05,2.79799e+34,1.2e-05,4.34138e+139,5e-06,2.79799e+34,5e-06,4.34138e+139
16,628.474,25,5e-06,2.47316e-13,1.6e-05,4.6656e+20,1.3e-05,3.33072e+58,3.7e-05,4.6656e+20,5e-06,3.33072e+58
16,249.395,25,5e-06,6.27252e-14,1.6e-05,3.28755e+24,1.3e-05,4.55555e+96,5e-06,3.28755e+24,5e-06,4.55555e+96
16,775.948,25,4e-06,1.09313e-12,1.6e-05,1.2767e+36,1.2e-05,6.43799e+142,5e-06,1.2767e+36,5e-06,6.43799e+142
16,73.7393,25,5e-06,2.54374e-14,1.6e-05,2.77435e+23,1.3e-05,4.62663e+65,2e-05,2.77435e+23,5e-06,4.62663e+65
16,61.5096,25,4e-06,3.79229e-14,1.7e-05,1.54756e+32,1.3e-05,3.68837e+131,6e-06,1.54756e+32,5e-06,3.68837e+131
16,91.0761,25,5e-06,1.58342e-14,1.6e-05,1.54353e+30,1.3e-05,8.01052e+93,5e-06,1.54353e+30,5e-06,8.01052e+93
16,137.553,25,7e-06,4.02918e-14,2.4e-05,1.81251e+25,2.1e-05,7.31152e+98,9e-06,1.81251e+25,9e-06,7.31152e+98
16,111.513,25,6e-06,2.17207e-14,4.4e-05,1.01676e+28,3.2e-05,9.76478e+135,1e-05,1.01676e+28,9e-06,9.76478e+135
16,314.262,25,7e-06,6.22411e-14,2.3e-05,7.53427e+19,2.2e-05,6.25716e+71,9e-06,7.53427e+19,9e-06,6.25716e+71
16,82.2416,25,5e-06,1.52505e-14,3e-05,1.08862e+27,4.6e-05,5.2756e+86,8e-06,1.08862e+27,7e-06,5.2756e+86
16,189.826,25,7e-06,3.07609e-14,5.8e-05,5.41787e+25,1.7e-05,4.20617e+85,6e-06,5.41787e+25,5e-06,4.20617e+85
16,4237.02,25,4e-06,6.48753e-13,1.5e-05,1.1575e+20,1.2e-05,1.77866e+73,5e-06,1.1575e+20,5e-06,1.77866e+73
16,195.269,25,4e-06,7.70326e-15,1.6e-05,5.09114e+32,1.2e-05,9.47586e+99,5e-06,5.09114e+32,5e-06,9.47586e+99
16,59.7846,25,5e-06,2.37474e-14,1.6e-05,1.22807e+34,1.2e-05,3.64523e+146,5e-06,1.22807e+34,5e-06,3.64523e+146
16,292.114,25,5e-06,6.9033e-14,2.7e-05,3.07713e+20,1.3e-05,1.48892e+106,2e-05,3.07713e+20,6e-06,1.48892e+106
16,99.0726,25,4e-06,2.65813e-14,1.6e-05,1.13094e+30,1.2e-05,7.87496e+98,5e-06,1.13094e+30,5e-06,7.87496e+98
16,216.553,25,7e-06,4.74989e-14,2.8e-05,1.20227e+25,2.1e-05,1.42427e+102,6e-06,1.20227e+25,2.2e-05,1.42427e+102
16,163.275,25,6e-06,1.52165e-14,5.1e-05,7.55498e+27,2e-05,9.92837e+108,5.5e-05,7.55498e+27,1.3e-05,9.92837e+108
16,107.863,25,5e-06,0,2.9e-05,0,1e-05,0,0,0,5e-06,0
16,43.8157,25,5e-06,1.5806e-15,1.7e-05,2.29741e+34,1.3e-05,8.93614e+130,5e-06,2.29741e+34,5e-06,8.93614e+130
16,113.341,25,5e-06,3.52179e-14,1.5e-05,3.14103e+26,1.2e-05,9.16445e+109,5e-06,3.14103e+26,5e-06,9.16445e+109
16,64.0134,25,7e-06,1.86805e-14,2.6e-05,7.63567e+19,2.2e-05,3.19465e+65,9e-06,7.63567e+19,9e-06,3.19465e+65
16,44.159,25,5e-06,6.0779e-15,1.6e-05,9.85576e+22,1.3e-05,2.36874e+71,5e-06,9.85576e+22,5e-06,2.36874e+71
16,84.7814,25,5e-06,3.5997e-14,1.7e-05,3.05603e+41,1.8e-05,5.75594e+133,1.3e-05,3.05603e+41,1.5e-05,5.75594e+133
16,78.1179,25,4e-06,1.73152e-14,1.6e-05,1.16199e+22,1.2e-05,1.96654e+67,5e-06,1.16199e+22,5e-06,1.96654e+67
16,374.981,25,4e-06,2.63676e-13,1.5e-05,3.54483e+54,1.2e-05,inf,5e-06,3.54483e+54,5e-06,inf
16,81.9413,25,2e-05,3.54968e-14,5.3e-05,7.58338e+26,3.4e-05,1.85894e+94,9e-06,7.58338e+26,8e-06,1.85894e+94
16,210.855,25,4e-06,1.33577e-13,1.6e-05,1.0196e+23,2.5e-05,7.25588e+85,2e-05,1.0196e+23,5e-06,7.25588e+85
16,153.921,25,4e-06,6.76286e-15,1.6e-05,2.16406e+25,1.2e-05,2.0218e+90,5e-06,2.16406e+25,5e-06,2.0218e+90
16,130.791,25,5e-06,3.54883e-14,3.1e-05,5.77481e+26,2.6e-05,7.9956e+105,5e-06,5.77481e+26,5e-06,7.9956e+105
16,61.3225,25,1.9e-05,1.57386e-14,2.9e-05,7.51173e+25,1.3e-05,4.88893e+86,5e-06,7.51173e+25,5e-06,4.88893e+86
16,213.011,25,5e-06,6.51465e-14,1.5e-05,1.76425e+21,1.2e-05,9.21754e+54,5e-06,1.76425e+21,5e-06,9.21754e+54
16,287.928,25,4e-06,2.55745e-14,1.6e-05,1.52122e+35,1.2e-05,inf,5e-06,1.52122e+35,5e-06,inf
16,60.271,25,5e-06,7.18512e-15,1.6e-05,1.20889e+19,1.3e-05,1.46698e+68,5e-06,1.20889e+19,5e-06,1.46698e+68
16,646.68,25,4e-06,4.09743e-14,1.5e-05,2.30099e+38,1.2e-05,2.43269e+123,5e-06,2.30099e+38,5e-06,2.43269e+123
16,62.8874,25,4e-06,9.01556e-15,1.6e-05,3.98446e+31,1.2e-05,1.37467e+131,5e-06,3.98446e+31,5e-06,1.37467e+131
16,191.539,25,5e-06,2.92008e-14,1.7e-05,2.19611e+22,2.7e-05,4.16528e+104,5e-06,2.19611e+22,5e-06,4.16528e+104
16,66.3493,25,4e-06,6.82426e-15,1.6e-05,3.57903e+25,1.2e-05,1.54308e+78,5e-06,3.57903e+25,5e-06,1.54308e+78
16,46.5798,25,4e-06,1.68305e-15,1.6e-05,3.20597e+23,1.3e-05,3.01568e+75,5e-06,3.20597e+23,5e-06,3.01568e+75
16,226.585,25,4e-06,6.02055e-14,1.5e-05,6.33875e+26,1.2e-05,1.19931e+84,5e-06,6.33875e+26,5e-06,1.19931e+84
16,45.9193,25,4e-06,0,1.6e-05,4.47224e+17,1.2e-05,3.48667e+71,5e-06,4.47224e+17,5e-06,3.48667e+71
16,58.8879,25,4e-06,0,1.2e-05,0,9e-06,0,0,0,5e-06,0
16,43.7184,25,4e-06,1.82719e-14,1.6e-05,7.24835e+22,1.3e-05,8.94363e+53,6e-06,7.24835e+22,5e-06,8.94363e+53
16,96.8201,25,1.7e-05,0,1.3e-05,0,9e-06,0,0,0,5e-06,0
16,276.756,25,4e-06,0,1.5e-05,2.3953e+29,1.2e-05,inf,5e-06,2.3953e+29,5e-06,inf
16,230.829,25,4e-06,3.45392e-14,1.5e-05,1.71189e+26,1.3e-05,6.26331e+80,5e-06,1.71189e+26,5e-06,6.26331e+80
16,702.185,25,4e-06,6.73791e-14,1.6e-05,3.58418e+17,1.3e-05,1.05628e+44,5e-06,3.58418e+17,5e-06,1.05628e+44
16,375.794,25,4e-06,2.41774e-14,1.6e-05,7.44445e+25,1.2e-05,4.40103e+95,5e-06,7.44445e+25,5e-06,4.40103e+95
16,133.343,25,4e-06,7.83476e-15,1.6e-05,1.61096e+25,1.2e-05,1.36247e+62,5e-06,1.61096e+25,5e-06,1.36247e+62
16,60.8467,25,4e-06,5.30052e-15,1.6e-05,3.47143e+41,1.3e-05,4.02513e+117,5e-06,3.47143e+41,5e-06,4.02513e+117
16,302.25,25,4e-06,1.80779e-13,1.7e-05,4.88917e+28,1.3e-05,7.8787e+91,6e-06,4.88917e+28,5e-06,7.8787e+91
16,48.9027,25,5e-06,1.806e-14,1.6e-05,4.22713e+32,1.3e-05,1.76818e+131,5e-06,4.22713e+32,5e-06,1.76818e+131
16,356.931,25,4e-06,0,1.6e-05,2.56466e+29,1.2e-05,2.89238e+105,5e-06,2.56466e+29,5e-06,2.89238e+105
16,113.359,25,5e-06,4.30927e-14,1.6e-05,2.26968e+25,1.3e-05,4.00518e+140,5e-06,2.26968e+25,5e-06,4.00518e+140
16,929.852,25,2e-05,0,1.7e-05,1.22184e+23,1.3e-05,9.4913e+92,5e-06,1.22184e+23,1.9e-05,9.4913e+92
16,1334.36,25,5e-06,4.91958e-14,1.6e-05,7.58465e+26,1.2e-05,1.03691e+57,5e-06,7.58465e+26,5e-06,1.03691e+57
16,218.784,25,4e-06,1.6672e-13,1.6e-05,3.80718e+42,1.2e-05,4.11489e+129,5e-06,3.80718e+42,5e-06,4.11489e+129
16,121.177,25,1.7e-05,2.09165e-14,5.6e-05,4.82535e+21,1.5e-05,8.38605e+69,5e-06,4.82535e+21,5e-06,8.38605e+69
16,264.311,25,4e-06,6.06572e-15,1.6e-05,2.33184e+31,1.3e-05,1.9369e+109,5e-06,2.33184e+31,5e-06,1.9369e+109
16,103.224,25,4e-06,4.20644e-14,1.6e-05,7.90529e+31,4.1e-05,7.27834e+123,5e-06,7.90529e+31,5e-06,7.27834e+123
16,158.161,25,4e-06,6.03831e-14,1.6e-05,7.33752e+29,1.3e-05,5.40223e+121,5e-06,7.33752e+29,3e-05,5.40223e+121
16,95.6986,25,5e-06,1.09131e-14,1.6e-05,5.6381e+24,1.3e-05,5.05349e+70,5e-06,5.6381e+24,5e-06,5.05349e+70
16,45.8956,25,4e-06,7.53583e-15,3.2e-05,4.29749e+22,5.1e-05,1.18864e+92,8e-06,4.29749e+22,8e-06,1.18864e+92
16,574.964,25,4e-06,0,1.6e-05,6.37095e+26,1.2e-05,9.45734e+79,5e-06,6.37095e+26,5e-06,9.45734e+79
16,129.783,25,4e-06,1.42386e-14,1.5e-05,4.59332e+27,1.2e-05,4.86041e+98,5e-06,4.59332e+27,5e-06,4.86041e+98
16,490.962,25,4e-06,5.45998e-14,5.2e-05,6.67914e+33,1.5e-05,9.25811e+117,5e-06,6.67914e+33,1.8e-05,9.25811e+117
16,97.1371,25,4e-06,7.9154e-15,1.4e-05,3.90228e+28,2.3e-05,4.44239e+133,5e-06,3.90228e+28,4e-06,4.44239e+133
16,295.218,25,4e-06,2.10843e-14,1.5e-05,3.22443e+20,1.2e-05,1.49981e+92,5e-06,3.22443e+20,4e-06,1.49981e+92
16,57.4928,25,1.9e-05,7.35397e-15,3.4e-05,6.30188e+27,2e-05,2.38147e+96,1e-05,6.30188e+27,2.1e-05,2.38147e+96
16,107.722,25,2.5e-05,2.71158e-14,1.5e-05,1.66272e+25,1.2e-05,5.71756e+81,5e-06,1.66272e+25,4e-06,5.71756e+81
16,84.8571,25,4e-06,2.96441e-14,1.6e-05,3.72882e+20,1.3e-05,5.25858e+74,5e-06,3.72882e+20,5e-06,5.25858e+74
16,131.706,25,4e-06,1.02576e-14,1.4e-05,1.77209e+41,1.2e-05,6.00016e+111,5e-06,1.77209e+41,4e-06,6.00016e+111
16,62.7934,25,4e-06,1.41224e-14,3.3e-05,9.53647e+24,1.4e-05,6.05311e+91,5e-06,9.53647e+24,5e-06,6.05311e+91
16,51.7766,25,4e-06,6.42338e-15,1.5e-05,7.6642e+30,1.2e-05,2.89979e+133,5e-06,7.6642e+30,4e-06,2.89979e+133
16,84.2248,25,3e-06,0,1.5e-05,5.18758e+24,1.2e-05,1.3305e+97,5e-06,5.18758e+24,4e-06,1.3305e+97
16,671.222,25,3e-06,0,1.4e-05,5.98991e+22,1.1e-05,5.83732e+60,5e-06,5.98991e+22,4e-06,5.83732e+60
16,37.2564,25,5e-06,4.90803e-15,1.6e-05,9.25112e+19,1.2e-05,2.28619e+56,5e-06,9.25112e+19,5e-06,2.28619e+56
16,201.605,25,4e-06,4.61956e-14,1.5e-05,8.74193e+15,1.2e-05,1.86193e+60,5e-06,8.74193e+15,4e-06,1.86193e+60
16,59.5369,25,4e-06,1.82848e-14,1.5e-05,1.8163e+23,3.7e-05,6.18354e+73,5e-06,1.8163e+23,4e-06,6.18354e+73
16,117.97,25,4e-06,4.49159e-14,1.6e-05,2.68809e+22,1.2e-05,9.54993e+50,5e-06,2.68809e+22,5e-06,9.54993e+50
16,72.4352,25,4e-06,5.74334e-14,3.1e-05,4.74877e+33,1.3e-05,3.85012e+150,5e-06,4.74877e+33,5e-06,3.85012e+150
16,51.0493,25,4e-06,9.31794e-15,1.5e-05,3.64632e+31,1.3e-05,1.13269e+58,5e-06,3.64632e+31,5e-06,1.13269e+58
16,216.339,25,4e-06,1.59949e-14,1.6e-05,1.22124e+33,1.2e-05,6.65485e+118,5e-06,1.22124e+33,5e-06,6.65485e+118
16,143.777,25,4e-06,4.60506e-14,3.4e-05,1.38122e+37,1.3e-05,6.74955e+152,6e-06,1.38122e+37,5e-06,6.74955e+152
16,49.1154,25,4e-06,5.1425e-15,1.6e-05,4.83496e+26,1.2e-05,5.49463e+84,5e-06,4.83496e+26,5e-06,5.49463e+84
16,514.092,25,1.8e-05,1.51074e-13,1.7e-05,1.76863e+33,3e-05,inf,5e-06,1.76863e+33,5e-06,inf
16,332.107,25,5e-06,6.76945e-14,1.6e-05,1.89636e+34,1.2e-05,4.80202e+136,5e-06,1.89636e+34,5e-06,4.80202e+136
16,211.362,25,5e-06,6.08143e-14,1.6e-05,8.82455e+22,1.2e-05,1.67385e+74,5e-06,8.82455e+22,5e-06,1.67385e+74
16,329.42,25,4e-06,0,1.7e-05,8.00896e+21,1.3e-05,8.01211e+77,5e-06,8.00896e+21,5e-06,8.01211e+77
16,259.403,25,8e-06,1.44498e-13,3.8e-05,1.62056e+34,2.1e-05,4.01321e+90,9e-06,1.62056e+34,2.1e-05,4.01321e+90
16,189.949,25,4e-06,4.14372e-14,1.6e-05,1.09648e+50,1.2e-05,inf,5e-06,1.09648e+50,5e-06,inf
16,276.769,25,4e-06,2.44592e-14,1.6e-05,2.98581e+36,1.3e-05,2.10274e+147,5e-06,2.98581e+36,5e-06,2.10274e+147
16,75.1995,25,5e-06,1.39205e-14,1.5e-05,3.73784e+15,1.3e-05,3.27133e+53,5e-06,3.73784e+15,5e-06,3.27133e+53
